sex,age_cat,race,priors_count,c_charge_degree,two_year_recid,length_of_stay
Male,> 45,African-American,3.214070946121937,M,0,0.523752561704081
Male,25 - 45,African-American,1.2402317453337752,M,1,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.24460924895320377
Male,> 45,African-American,0.0559282248608784,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,1,0.2740349732404635
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,0.19719879217473502
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3214454300189323
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.14145569521793772,M,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,1.4376156654125913,F,1,0.6197977880362416
Male,> 45,Caucasian,-0.7336074554543861,F,0,0.350871154306192
Male,< 25,African-American,-0.3388396152967538,M,1,-0.34065447528536436
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,0.4469163806383526
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.3214454300189323
Male,> 45,Caucasian,-0.3388396152967538,M,1,-0.3790725658182286
Male,< 25,African-American,-0.53622353537557,M,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,2.424535265806672,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.3388396152967538,M,1,-0.3598635205517965
Male,25 - 45,Caucasian,2.424535265806672,F,1,-0.34065447528536436
Female,> 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,3.0166870260431202,F,1,3.078555582139553
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.34065447528536436
Male,> 45,African-American,1.8323835055702236,F,1,4.2887254339247765
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.3388396152967538,F,0,1.5034138702921191
Male,25 - 45,African-American,2.0297674256490397,F,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,F,0,4.23109829812548
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.20619115842033953
Male,> 45,Caucasian,-0.3388396152967538,F,1,-0.3214454300189323
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.283027339486068
Male,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Female,> 45,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.8454639051761429,F,0,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.0559282248608784,F,0,-0.2638182942196359
Male,< 25,African-American,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,> 45,Caucasian,1.0428478252549591,F,1,7.784771672415423
Female,25 - 45,African-American,-0.14145569521793772,M,0,-0.34065447528536436
Male,25 - 45,African-American,1.8323835055702236,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,3.608838786279569,M,1,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,1,-0.30223638475250014
Male,25 - 45,African-American,-0.3388396152967538,M,1,-0.24460924895320377
Male,> 45,Caucasian,0.0559282248608784,M,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.30223638475250014
Male,> 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3790725658182286
Female,25 - 45,Caucasian,-0.7336074554543861,F,1,0.23561688270759926
Female,25 - 45,Caucasian,-0.53622353537557,F,0,-0.18698211315390742
Male,25 - 45,Caucasian,0.0559282248608784,F,1,0.350871154306192
Male,> 45,African-American,-0.53622353537557,F,1,0.5429616069705132
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,African-American,-0.14145569521793772,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.0559282248608784,M,1,-0.18698211315390742
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.30223638475250014
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,1,-0.07172784155531468
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Female,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Female,< 25,Caucasian,0.6480799850973268,M,1,2.0412671377522185
Female,25 - 45,African-American,1.8323835055702236,F,1,1.6955043229564404
Male,> 45,Caucasian,1.0428478252549591,F,1,0.7542611049012664
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.11014593208817892
Male,> 45,Caucasian,0.45069606501851067,M,1,-0.014100705756018322
Male,< 25,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,0.42770733537192046
Male,25 - 45,African-American,0.2533121449396945,F,0,0.29324401850689563
Female,25 - 45,Caucasian,-0.53622353537557,M,1,-0.24460924895320377
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3214454300189323
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.2533121449396945,F,1,1.9260128661536258
Female,< 25,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,0.45069606501851067,F,0,-0.3598635205517965
Male,25 - 45,African-American,4.990526226831282,F,1,-0.2638182942196359
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,1,-0.3214454300189323
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.3790725658182286
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.8454639051761429,F,0,0.9655606028320197
Female,25 - 45,African-American,0.0559282248608784,F,0,-0.30223638475250014
Male,25 - 45,African-American,0.45069606501851067,M,0,-0.2638182942196359
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,Caucasian,-0.53622353537557,F,0,4.173471162326184
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,0.06273547530971016
Male,25 - 45,Caucasian,0.8454639051761429,F,1,4.480815886589098
Male,25 - 45,Caucasian,0.45069606501851067,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.14145569521793772,M,1,-0.14856402262104318
Male,> 45,Caucasian,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.14145569521793772,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,1,0.17798974690830288
Male,< 25,African-American,-0.7336074554543861,F,1,-0.16777306788747529
Male,> 45,African-American,1.2402317453337752,F,0,3.0017194010738244
Male,< 25,African-American,-0.7336074554543861,M,0,-0.30223638475250014
Male,< 25,Caucasian,-0.3388396152967538,F,1,-0.07172784155531468
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.0559282248608784,M,1,1.2152781912956374
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.0909368868217468
Male,< 25,African-American,-0.14145569521793772,F,1,-0.34065447528536436
Male,> 45,African-American,1.8323835055702236,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.2638182942196359
Male,25 - 45,African-American,0.45069606501851067,F,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,M,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,2.621919185885488,F,1,-0.34065447528536436
Male,> 45,Caucasian,0.45069606501851067,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,African-American,3.0166870260431202,F,0,-0.30223638475250014
Male,> 45,Caucasian,1.6349995854914074,M,0,-0.30223638475250014
Male,25 - 45,African-American,0.45069606501851067,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,African-American,1.4376156654125913,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,1.6349995854914074,F,1,-0.12935497735461104
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.22540020368677166
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,1,-0.34065447528536436
Female,25 - 45,Caucasian,-0.14145569521793772,M,0,-0.16777306788747529
Female,25 - 45,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,0,0.4084982901054883
Female,> 45,Caucasian,0.45069606501851067,F,0,0.33166210903975984
Male,25 - 45,African-American,0.0559282248608784,F,1,0.6005887427698096
Male,25 - 45,Caucasian,0.6480799850973268,F,1,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,M,1,-0.283027339486068
Male,< 25,African-American,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,1,0.15878070164187078
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.6480799850973268,F,0,-0.283027339486068
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Female,> 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,African-American,-0.53622353537557,M,1,-0.34065447528536436
Female,25 - 45,Caucasian,-0.14145569521793772,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.34065447528536436
Female,> 45,Caucasian,0.6480799850973268,F,0,0.02431738477684592
Female,< 25,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3214454300189323
Male,25 - 45,African-American,-0.53622353537557,F,0,0.5621706522369453
Male,> 45,African-American,-0.14145569521793772,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3790725658182286
Male,25 - 45,African-American,1.0428478252549591,F,0,0.7350520596348343
Male,25 - 45,African-American,1.2402317453337752,M,1,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,African-American,0.2533121449396945,F,1,-0.30223638475250014
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,0.6582158785691058
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3214454300189323
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.0559282248608784,M,0,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,F,0,1.637877187157144
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,0,0.42770733537192046
Female,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.24460924895320377
Female,25 - 45,African-American,-0.53622353537557,F,0,-0.20619115842033953
Male,25 - 45,Caucasian,0.2533121449396945,M,1,-0.24460924895320377
Male,< 25,Caucasian,-0.53622353537557,M,1,-0.34065447528536436
Female,> 45,African-American,1.6349995854914074,M,1,7.976862125079744
Male,< 25,Caucasian,0.8454639051761429,F,1,0.3124530637733277
Male,25 - 45,African-American,0.8454639051761429,M,1,-0.3598635205517965
Female,> 45,African-American,-0.53622353537557,F,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,> 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,0,0.350871154306192
Male,< 25,African-American,0.0559282248608784,F,0,-0.30223638475250014
Male,25 - 45,Caucasian,0.2533121449396945,M,0,-0.3214454300189323
Male,25 - 45,Caucasian,0.45069606501851067,F,1,1.9068038208871936
Male,< 25,African-American,-0.3388396152967538,M,1,1.5610410060914155
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,Caucasian,-0.3388396152967538,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.22540020368677166
Female,> 45,Caucasian,-0.53622353537557,F,0,0.12036261110900652
Female,25 - 45,African-American,-0.53622353537557,F,0,0.13957165637543864
Male,> 45,Caucasian,0.6480799850973268,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.22540020368677166
Female,< 25,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,-0.3214454300189323
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.8454639051761429,M,1,1.1384420102299089
Female,> 45,Caucasian,-0.53622353537557,F,0,-0.30223638475250014
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.22540020368677166
Male,> 45,African-American,2.227151345727856,F,1,1.176860100762773
Male,25 - 45,African-American,-0.7336074554543861,M,1,14.027711384005862
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3790725658182286
Male,< 25,African-American,-0.53622353537557,F,1,-0.2638182942196359
Male,> 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,0.17798974690830288
Female,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.2533121449396945,M,1,-0.3598635205517965
Male,> 45,African-American,-0.53622353537557,F,0,-0.2638182942196359
Male,> 45,African-American,-0.14145569521793772,F,0,-0.30223638475250014
Male,> 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,0.04352643004327804
Female,> 45,Caucasian,-0.7336074554543861,M,0,0.19719879217473502
Male,25 - 45,Caucasian,2.0297674256490397,F,0,0.9847696480984519
Male,25 - 45,African-American,2.621919185885488,M,1,0.6197977880362416
Male,25 - 45,Caucasian,-0.14145569521793772,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.18698211315390742
Male,< 25,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,F,0,-0.3790725658182286
Male,25 - 45,African-American,1.0428478252549591,M,1,0.08194452057614228
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,1,0.2740349732404635
Female,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
